codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose1_grupo37_1819,aplicadas_dose1_grupo38_1517,aplicadas_dose1_grupo39_1214,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose2_grupo37_1819,aplicadas_dose2_grupo38_1517,aplicadas_dose2_grupo39_1214,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024,aplicadas_dose_unica_grupo37_1819,aplicadas_dose_unica_grupo38_1517,aplicadas_dose_unica_grupo39_1214
280400,Maruim,17271,179,453,898,10671,5305,165,10009,3954,165,312,0,0,244,537,1035,1,0,57,155,715,279,0,0,0,46,33,19,479,0,0,278,504,542,660,111,41,758,688,21,806,983,380,335,11,280,0,0,222,497,813,0,0,41,89,573,253,1,0,0,24,13,3,308,0,0,49,224,135,124,21,7,80,44,3,86,61,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,7,10,0,1,1,12,83,45,0,0,0,0,0,0,0,0,0,0
280410,Moita Bonita,11348,318,611,904,7922,5318,125,8106,4759,138,192,0,0,327,610,900,0,0,12,154,872,180,0,0,0,31,13,233,270,0,0,3,359,486,600,61,20,544,600,23,601,632,264,127,15,207,0,0,325,589,850,0,0,14,148,879,182,0,0,0,38,7,165,208,0,0,0,204,242,122,41,15,100,154,2,185,56,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,16,42,0,0,68,0,0,0,0,0,0,0
280420,Monte Alegre de Sergipe,15175,183,452,806,9399,5589,135,8311,2766,135,244,0,0,211,450,803,0,0,15,62,350,288,0,0,0,45,10,33,439,0,0,4,571,651,710,143,22,747,718,19,735,741,319,0,0,204,0,0,210,440,764,0,0,10,24,235,238,0,0,0,8,1,8,77,0,0,1,72,86,76,7,2,123,176,1,2,1,0,0,0,4,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,2,3,0,0,46,18,20,30,0,0,5,0,0,0,0,0,0,0
280430,Muribeca,7639,120,263,500,5100,3184,75,5014,2337,75,168,0,0,132,290,527,0,0,13,4,557,156,0,0,0,16,14,22,166,1,0,79,233,309,303,49,12,407,453,4,418,485,189,6,5,174,0,0,133,286,504,0,0,13,4,557,183,0,0,0,16,15,22,82,1,0,79,58,45,21,48,12,17,22,4,35,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,15,45,0,0,3,4,0,0,0,0,0,0
280440,Neópolis,18703,361,698,1274,12276,7807,175,10743,4398,175,450,0,0,414,699,1231,0,0,37,28,832,328,0,0,0,17,1,15,527,0,3,578,591,658,692,82,24,825,704,7,751,803,360,87,6,397,0,0,315,622,1039,0,0,27,1,94,5,0,0,0,0,0,0,369,0,0,22,304,288,269,25,8,229,223,3,96,50,12,0,0,1,0,0,2,1,5,0,0,1,1,1,0,0,0,0,0,0,1,5,0,0,3,10,23,108,0,0,7,1,0,3,1,1,0,0
280445,Nossa Senhora Aparecida,8809,170,416,645,6123,4028,95,6051,3126,111,150,0,0,222,446,652,0,126,8,95,307,174,0,0,0,19,16,74,256,0,0,188,370,350,382,37,8,512,350,5,437,418,454,0,0,146,0,0,217,451,736,0,126,7,81,183,147,1,0,0,17,3,30,156,0,0,169,197,107,70,6,0,169,97,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,61,0,0,0,0,0,0,0
280450,Nossa Senhora da Glória,37324,525,1255,2188,23917,13158,1000,23210,9533,968,1035,22,0,694,1390,2015,0,0,70,354,1479,641,18,229,0,71,6,181,1018,134,0,701,1649,1082,1747,338,55,1895,1774,64,2130,1669,813,0,0,947,21,0,669,1421,2119,0,0,83,12,1157,487,18,229,0,60,1,142,877,132,0,467,513,35,58,36,6,23,5,14,0,1,0,0,0,2,0,0,2,4,7,0,0,0,2,19,8,0,0,0,0,0,0,45,0,0,0,122,590,162,0,0,0,5,0,0,0,0,0,0
280460,Nossa Senhora das Dores,26795,473,1011,1821,17603,10141,245,16561,6773,245,763,0,0,554,1088,1852,13,0,70,84,1712,520,0,0,0,172,17,167,731,0,0,376,836,957,975,166,38,1198,1152,19,1208,1340,572,0,0,645,0,0,524,980,1665,0,0,64,38,1056,373,0,0,0,121,0,30,110,0,0,67,123,266,47,91,19,161,363,3,21,2,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,11,0,0,5,12,54,149,0,0,5,0,0,0,0,0,0,0
280470,Nossa Senhora de Lourdes,6496,114,268,459,4273,3043,60,4237,1940,53,161,0,0,119,305,479,0,0,16,68,321,165,0,0,0,24,3,12,250,2,0,10,299,253,279,43,6,325,331,12,304,331,131,0,0,122,0,0,121,291,434,0,0,13,18,125,52,0,0,0,10,2,6,135,100,0,0,96,123,111,10,0,48,97,2,13,10,1,0,0,2,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,4,0,0,0,5,5,14,0,0,6,5,0,2,2,0,0,0
280480,Nossa Senhora do Socorro,185706,1310,4085,10283,116826,57156,4100,110675,37954,4175,2818,36,0,1495,3930,9056,0,2,400,501,9739,2480,65,512,0,583,74,394,5151,0,0,1900,6637,7735,7903,734,141,9769,10498,173,11412,11995,4582,65,68,2324,36,0,1378,3715,9363,0,1,302,44,1713,1863,28,362,0,532,14,88,5019,0,0,752,3110,2201,1629,119,37,1134,1570,1,303,307,9,0,0,128,0,0,0,1,46,2,0,0,14,78,2,0,0,0,0,0,0,180,0,0,121,312,608,1786,0,0,896,1,0,0,0,0,0,0
280490,Pacatuba,14540,230,455,822,9055,5331,130,8744,4219,136,234,0,0,230,465,820,0,0,8,249,1097,282,0,1,0,16,0,9,255,0,0,54,355,388,533,111,28,723,677,36,716,841,394,254,4,202,0,0,228,461,808,0,0,8,184,918,227,0,0,0,0,0,5,123,0,0,50,150,89,196,87,31,190,237,9,14,2,0,0,0,3,0,0,0,0,1,0,0,0,0,8,3,0,0,0,0,0,0,8,0,0,0,11,51,51,0,0,0,0,0,0,0,0,0,0
280500,Pedra Mole,3285,65,121,245,2117,1498,40,1979,1232,42,93,0,0,68,146,220,0,0,9,48,320,60,0,0,0,7,2,1,71,0,0,2,82,100,108,23,2,130,147,15,133,156,51,0,0,79,0,0,68,144,218,0,0,8,36,288,56,0,0,0,7,1,1,65,0,0,2,55,48,29,8,0,65,41,5,7,1,0,0,0,5,0,0,0,0,1,0,0,1,0,6,8,0,0,0,0,0,0,0,0,0,1,1,8,11,0,0,0,0,0,0,0,0,0,0
280510,Pedrinhas,9665,156,335,604,6276,3879,90,5541,2518,91,198,0,0,232,399,554,0,0,22,37,414,155,0,0,0,12,23,15,193,0,0,25,358,332,330,36,8,395,314,6,392,483,203,221,190,159,0,0,182,389,591,0,0,17,9,277,106,0,0,0,0,8,0,155,0,0,24,102,95,61,0,0,83,114,0,121,24,1,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,3,0,1,5,0,0,8,4,12,35,0,0,17,0,0,0,0,0,0,0
280520,Pinhão,6627,134,336,524,4475,3045,65,4148,2154,73,114,0,0,127,320,485,0,0,10,49,142,129,0,0,0,16,16,17,215,17,0,44,344,256,310,45,11,341,318,1,305,369,148,0,0,97,0,0,125,317,481,0,0,10,43,76,95,0,0,0,16,14,2,45,0,0,7,276,91,156,15,18,91,160,0,12,7,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,2,0,19,0,0,43,0,0,0,0,0,0,0
280530,Pirambu,9359,130,267,522,5918,4048,80,5597,2927,80,174,0,0,157,270,527,0,256,27,36,619,111,0,0,0,60,61,5,299,76,0,5,251,347,343,58,8,399,404,27,411,439,254,0,0,164,0,0,154,259,487,0,209,22,38,522,75,0,0,0,46,39,2,164,35,0,0,110,191,41,26,0,42,173,0,32,47,29,13,7,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,29,15,0,0,23,3,0,0,0,0,0,0
280540,Poço Redondo,35122,399,1056,1672,20744,10658,280,19148,7815,280,501,0,0,543,1137,1454,0,319,57,160,2305,419,0,0,0,23,20,101,635,0,0,9,678,925,1168,279,38,1415,1481,35,1622,1833,769,637,620,440,0,0,483,1179,1633,0,272,50,71,1430,213,0,0,0,11,7,34,491,3,0,5,456,370,238,17,14,194,179,4,13,7,1,0,0,1,0,0,0,1,3,0,0,0,1,5,0,0,0,0,0,0,0,8,0,0,0,12,29,61,0,0,147,11,0,0,0,0,0,0
280550,Poço Verde,23867,576,1241,1828,16443,10634,210,14924,6072,206,432,0,0,549,1124,1815,0,141,16,350,815,387,0,0,0,42,63,33,820,7,0,528,950,1038,1054,148,31,905,1008,18,1010,1095,563,0,0,415,0,0,528,1130,1562,0,132,14,199,456,320,0,0,0,26,20,3,495,0,0,0,105,110,102,21,3,165,243,4,17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,44,77,0,0,62,1,0,0,0,0,0,0
280560,Porto da Folha,28693,477,1002,1660,18224,10907,265,17402,8779,268,515,0,278,503,1066,1685,2,415,48,193,820,539,0,0,0,27,20,5,906,5,0,0,1120,1202,1126,198,41,1526,1496,44,1469,1604,593,0,0,473,0,276,499,1046,1618,2,408,46,175,747,473,0,1,0,14,16,2,701,10,0,0,746,381,225,30,8,447,375,22,35,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,11,21,224,0,0,0,0,0,0,0,0,0,0
280570,Propriá,29692,524,990,1914,19769,11828,255,18351,8302,258,1179,21,0,586,1012,1822,0,14,158,68,1890,496,0,0,0,51,23,97,806,210,0,587,952,1013,1136,109,13,1327,1370,8,1389,1431,591,0,0,1139,21,0,548,1024,1652,0,7,116,30,1044,515,0,0,0,4,5,16,414,219,0,188,261,216,308,48,12,184,229,0,98,4,0,0,0,2,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,7,0,0,0,4,13,25,0,0,199,0,0,0,0,0,0,0
280580,Riachão do Dantas,19809,386,781,1181,13010,8194,185,12420,6134,183,392,0,0,470,889,1237,0,256,25,6,1499,258,0,0,0,27,38,15,398,0,0,17,738,729,702,82,23,963,867,28,921,1036,486,172,174,336,0,0,400,862,1164,0,236,21,7,1066,254,0,0,0,10,18,2,310,0,0,3,343,347,185,44,13,264,172,11,50,16,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,3,3,0,13,0,0,0,13,21,123,0,0,0,0,0,0,0,0,0,0
280590,Riachuelo,10284,116,275,517,6380,4286,100,5999,2486,100,270,0,0,133,258,536,0,177,19,8,342,177,0,0,0,41,8,5,269,0,0,567,335,351,429,26,10,443,388,11,417,464,250,76,0,254,0,0,129,244,503,0,159,17,0,275,153,0,0,0,37,2,2,143,0,0,15,116,49,90,4,3,69,59,0,122,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,5,14,29,0,0,42,1,0,0,0,0,0,0
280600,Ribeirópolis,18773,438,892,1340,12908,8042,200,12084,6195,197,447,0,0,417,850,1282,0,0,37,159,1059,365,0,0,0,37,72,197,587,0,0,240,610,741,682,62,12,927,839,38,881,1018,434,129,0,457,0,0,413,849,1269,0,0,35,99,931,333,0,0,0,25,36,14,455,0,0,204,281,169,201,5,1,175,204,24,12,2,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,7,0,0,1,11,35,137,0,0,0,0,0,0,0,0,0,0
280610,Rosário do Catete,11008,97,240,544,7072,4374,105,6648,2922,111,328,0,0,131,341,479,0,0,49,38,635,135,0,0,0,98,2,1,322,0,0,776,201,393,432,62,17,486,448,2,498,519,257,0,0,297,0,0,123,302,517,0,0,36,1,510,94,1,0,0,0,0,0,125,0,0,73,113,136,149,31,11,58,75,0,151,118,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,10,24,0,0,53,13,0,0,0,0,0,0
280620,Salgado,20025,352,780,1250,13464,8346,200,12757,6002,200,341,0,0,415,846,1293,0,0,13,202,1004,405,0,0,0,29,30,62,663,0,0,198,843,890,886,79,31,960,915,17,1060,1124,466,2,0,293,0,0,409,847,1242,0,0,13,96,679,231,0,0,0,12,21,49,708,0,0,60,541,114,214,10,1,181,244,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,40,1,5,146,0,0,0,5,0,0,0,0,0,0
280630,Santa Luzia do Itanhy,14121,156,374,758,8896,7336,120,8370,4684,112,202,0,0,187,397,788,0,2004,11,76,432,203,0,0,0,6,0,3,289,0,0,0,289,362,601,47,25,619,573,6,589,464,203,0,0,172,0,0,189,323,525,0,1823,7,29,170,106,0,0,0,2,0,2,145,0,0,0,126,150,153,15,5,149,134,1,171,245,42,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,7,10,0,0,23,35,0,6,3,3,0,0
280640,Santana do São Francisco,7844,111,218,472,4812,2148,85,4512,2146,85,151,0,0,138,262,379,0,0,7,62,384,130,0,0,0,18,10,0,166,0,0,0,237,242,343,53,12,403,380,42,369,375,193,187,11,122,0,0,120,246,377,0,0,7,38,347,85,0,0,0,5,0,0,126,0,0,0,115,83,90,36,12,177,132,5,17,3,3,0,0,2,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,24,50,0,0,1,0,0,0,0,0,0,0
280650,Santa Rosa de Lima,3923,88,163,403,2547,2374,35,2565,1402,35,131,0,0,93,175,244,0,0,18,13,177,133,0,0,0,27,4,23,114,0,0,3,123,144,192,18,2,183,159,2,193,249,119,28,0,124,0,0,91,171,248,0,0,14,2,147,95,0,0,0,10,2,5,82,0,0,2,81,66,100,23,0,52,66,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,11,12,0,0,6,0,0,0,0,0,0,0
280660,Santo Amaro das Brotas,12151,205,399,774,7633,5156,125,7369,3682,125,186,0,0,241,424,826,0,0,27,62,709,178,0,0,0,20,38,1,268,0,0,37,355,495,597,43,11,542,576,2,601,669,252,210,1,174,0,0,237,435,864,0,0,27,0,11,196,0,0,0,0,0,0,519,0,0,15,251,149,169,11,3,165,198,0,203,50,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,6,22,80,0,0,9,0,0,0,0,0,0,0
280670,São Cristóvão,91093,989,2400,5663,58774,36472,2385,56613,15575,2384,1621,27,0,1098,2256,5239,4,30,250,482,5518,1821,94,2684,0,115,419,156,2147,1633,0,668,2992,3534,3469,443,105,4544,4600,74,4357,4802,1505,0,0,1407,26,0,999,2259,4828,0,30,229,184,3961,668,43,1,0,13,24,7,155,10,0,123,77,115,226,85,25,54,23,0,2,1,0,0,0,0,0,0,0,2,17,0,0,1,11,37,24,1,0,0,1,13,11,106,8,0,8,150,313,1130,0,0,551,0,0,0,0,0,0,0
280680,São Domingos,11207,218,488,817,7359,4486,110,6489,3412,107,225,0,0,192,481,794,0,0,19,179,373,227,0,0,0,24,27,117,284,4,0,1,281,464,360,36,20,499,530,19,567,569,216,0,0,183,0,0,191,480,893,0,0,19,66,241,227,0,0,0,19,20,35,204,4,0,0,192,150,222,3,1,66,178,0,6,12,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,7,89,0,0,0,0,0,0,0,0,0,0
280690,São Francisco,3781,64,138,246,2490,1644,40,2147,1064,40,125,0,0,63,115,250,0,0,12,38,197,108,0,0,0,3,8,2,100,0,0,0,111,120,173,29,8,161,150,5,126,177,71,0,0,104,0,0,59,118,240,0,0,12,14,143,68,0,0,0,0,1,2,52,0,0,0,37,46,38,17,5,85,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,3,0,0,0,6,9,1,0,0,0,0,0,0,0,0,0,0
280700,São Miguel do Aleixo,3947,83,169,283,2700,1985,40,2666,1383,54,118,0,0,103,194,298,0,0,14,54,202,91,0,0,0,23,4,5,125,0,0,0,138,163,159,29,0,183,180,0,209,248,126,0,0,110,0,0,102,194,293,0,0,11,43,151,63,0,0,0,20,4,3,84,0,0,1,81,69,36,23,0,43,43,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,32,0,0,5,0,0,0,0,0,0,0
280710,Simão Dias,40606,914,1749,2657,27411,16159,1050,25914,11112,1070,1027,13,0,1150,1878,2719,0,310,91,203,1214,720,0,0,0,90,113,150,1418,0,0,1470,1505,1481,1664,222,52,1845,1737,65,1857,2044,937,4,0,922,12,0,1081,1727,2514,0,180,89,54,566,647,0,0,0,28,35,29,971,0,0,807,452,153,102,33,22,292,253,47,45,51,0,0,0,9,0,0,0,5,11,0,35,0,4,59,7,0,0,0,23,8,0,1,0,0,10,204,357,262,0,0,24,49,0,2,0,0,0,0
280720,Siriri,8970,154,316,533,5490,3683,75,5034,2817,75,204,0,0,162,308,502,0,169,10,71,297,190,0,0,0,30,5,34,236,0,0,141,289,294,300,50,7,364,355,14,367,425,192,30,2,186,0,0,158,301,483,0,161,10,60,289,155,0,0,0,21,2,15,167,13,0,84,169,132,105,34,9,90,162,3,6,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,10,37,0,0,17,0,0,0,0,0,0,0
280730,Telha,3249,49,100,178,2121,1417,45,2032,1086,46,105,0,0,59,104,185,0,0,12,20,348,69,0,0,0,23,0,9,79,0,0,4,61,80,140,25,4,149,129,0,159,174,67,27,0,98,0,0,59,103,188,0,0,12,19,261,58,0,0,0,17,0,4,58,0,0,2,41,24,27,5,6,51,44,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,19,16,0,0,0,0,0,0,0,0,0,0
280740,Tobias Barreto,52530,1046,2188,3513,34482,19584,1160,34493,15059,1187,1670,35,0,1331,2127,3301,0,0,105,245,2572,1157,82,477,0,43,157,101,1230,0,0,1090,1865,1591,2064,176,50,2421,2249,3,2567,2665,985,1174,963,1245,33,0,1107,2138,3285,0,0,105,134,2154,900,69,288,0,28,137,24,921,0,0,508,292,223,239,19,8,103,204,0,731,61,103,0,0,0,0,0,1,0,7,0,0,0,0,20,4,0,0,0,0,0,4,29,0,0,159,116,359,446,0,0,42,0,0,0,0,0,0,0
280750,Tomar do Geru,13535,208,446,760,8901,5339,135,6782,3043,139,216,0,0,210,459,772,0,0,14,85,323,202,0,0,0,27,10,19,412,0,0,22,566,547,576,57,7,550,519,7,542,454,193,0,0,162,0,0,227,435,670,0,0,12,6,62,63,0,0,0,1,0,7,228,0,0,3,199,248,242,10,1,150,121,0,148,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0
280760,Umbaúba,25550,308,725,1482,16253,9586,240,14252,5902,237,457,0,0,377,741,1509,2,0,27,222,940,582,0,0,0,52,59,108,648,6,0,184,768,899,1182,97,38,1107,1090,8,1251,1366,521,11,8,459,0,0,352,709,1364,0,0,22,166,775,497,0,0,0,35,44,46,204,1,0,103,123,99,140,31,10,243,216,3,223,37,0,0,0,1,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,9,0,0,0,11,18,34,0,0,117,41,0,0,0,0,0,0
